customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_sessions,avg_session_minutes,total_usage_minutes,unique_features_used,total_tickets,avg_satisfaction,health_score,churn_prediction,churn_probability,churn_risk_score,predicted_risk_segment,recommended_action,revenue_at_risk,upsell_opportunity
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,16,60.08,961.21,6,6.0,2.33,49.2,1,0.9940437089199741,99.4,High Risk,Urgent - Retention Campaign,847.1999999999999,None
5118-MUEYH,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,47,66.54,3127.17,6,3.0,2.33,80.9,0,0.11103141606831886,11.1,Low Risk,Maintain - Standard Service,1261.1999999999998,Upgrade to Annual Contract
9095-HFAFX,Female,0,No,No,5,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),81.0,389.6,Yes,10,65.32,653.16,6,7.0,2.71,48.2,1,0.9961062369145448,99.61,High Risk,Urgent - Retention Campaign,972.0,None
5627-TVBPP,Female,0,No,Yes,35,Yes,No,No,One year,Yes,Credit card (automatic),20.1,644.5,No,8,48.06,384.44,5,3.0,2.33,48.8,0,0.012094196095947635,1.21,Low Risk,Maintain - Standard Service,241.20000000000002,Add Protection Bundle; Add Tech Support
2379-ENZGV,Male,0,No,No,6,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,84.85,523.5,Yes,18,62.89,1131.94,6,6.0,3.17,55.1,1,0.9963830366374625,99.64,High Risk,Urgent - Retention Campaign,1018.1999999999999,None
3936-QQFLL,Male,0,No,No,2,Yes,No,No,Month-to-month,No,Mailed check,19.75,39.3,No,13,74.88,973.46,6,0.0,5.0,58.4,0,0.002303596528537342,0.23,Low Risk,Maintain - Standard Service,237.0,Add Protection Bundle
2589-AYCRP,Female,0,No,No,50,Yes,No,No,One year,No,Bank transfer (automatic),19.75,989.05,No,11,62.36,686.01,4,0.0,5.0,60.5,0,0.002293174060523494,0.23,Low Risk,Maintain - Standard Service,237.0,Add Protection Bundle
4067-HLYQI,Female,0,No,No,33,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,No,45,64.08,2883.42,6,2.0,1.5,72.2,0,0.22062274160091905,22.06,Low Risk,Maintain - Standard Service,844.8000000000001,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
5124-EOGYE,Male,0,No,No,31,Yes,No,No,Two year,No,Mailed check,20.45,638.55,No,19,60.56,1150.58,6,1.0,3.0,62.0,0,0.002820634753598961,0.28,Low Risk,Maintain - Standard Service,245.39999999999998,Add Protection Bundle
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,Two year,No,Mailed check,20.35,191.1,No,18,68.15,1226.73,5,2.0,4.0,54.3,0,0.013955310763831174,1.4,Low Risk,Maintain - Standard Service,244.20000000000002,Add Protection Bundle
0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,86.2,4524.05,No,34,67.45,2293.27,6,3.0,2.67,76.1,0,0.13432097281074057,13.43,Low Risk,Maintain - Standard Service,1034.4,Upgrade to Annual Contract
8910-ICHIU,Female,0,No,No,46,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),95.65,4664.2,No,28,59.97,1679.03,6,1.0,5.0,79.6,0,0.006451823130432181,0.65,Low Risk,Maintain - Standard Service,1147.8000000000002,None
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,One year,Yes,Electronic check,103.8,3470.8,No,44,60.66,2669.22,6,0.0,5.0,85.8,0,0.005677100757236931,0.57,Low Risk,Maintain - Standard Service,1245.6,None
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,97.2,6910.3,No,47,67.12,3154.51,6,1.0,5.0,97.9,0,0.004478175501881868,0.45,Low Risk,Maintain - Standard Service,1166.4,None
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,Two year,No,Mailed check,63.55,4014.2,No,21,59.1,1241.02,6,3.0,3.0,72.1,0,0.008220153660997858,0.82,Low Risk,Maintain - Standard Service,762.5999999999999,Add Streaming Services
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,Two year,No,Bank transfer (automatic),24.95,1288.0,No,17,56.78,965.19,6,2.0,3.5,68.4,0,0.009036115957416586,0.9,Low Risk,Maintain - Standard Service,299.4,Add Protection Bundle
6005-OBZPH,Female,1,No,No,26,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.15,2277.65,Yes,47,62.84,2953.31,6,8.0,2.88,76.9,1,0.996325633546798,99.63,High Risk,Urgent - Retention Campaign,1069.8000000000002,None
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),99.0,6375.8,No,35,57.13,1999.69,6,2.0,2.5,78.8,0,0.10231996028723382,10.23,Low Risk,Maintain - Standard Service,1188.0,None
7932-WPTDS,Female,1,Yes,No,1,No,No phone service,DSL,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,11,48.25,530.72,6,4.0,3.5,50.9,1,0.998102150466692,99.81,High Risk,Urgent - Retention Campaign,297.6,None
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,23,74.86,1721.79,5,3.0,3.0,67.7,0,0.029976340987734496,3.0,Low Risk,Maintain - Standard Service,1026.6,Add Protection Bundle; Add Streaming Services
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,34,59.69,2029.32,6,2.0,2.0,62.6,0,0.35796839125862073,35.8,Medium Risk,Monitor - Check-in Call,1128.0,None
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.65,6903.1,Yes,50,63.68,3183.83,6,5.0,3.8,93.0,1,0.9958964245670059,99.59,High Risk,Urgent - Retention Campaign,1267.8000000000002,None
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,50.3,913.3,No,36,60.59,2181.12,6,2.0,2.0,64.6,0,0.2032467045266486,20.32,Low Risk,Maintain - Standard Service,603.5999999999999,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,One year,Yes,Electronic check,95.0,5535.8,No,30,59.14,1774.34,6,1.0,3.0,75.8,0,0.00439005425212603,0.44,Low Risk,Maintain - Standard Service,1140.0,None
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,23,56.12,1290.74,6,3.0,1.33,53.0,0,0.07301547847679846,7.3,Low Risk,Maintain - Standard Service,736.8,Add Tech Support
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,25,62.68,1567.06,6,3.0,3.0,62.0,0,0.3112646673926179,31.13,Medium Risk,Monitor - Check-in Call,966.5999999999999,None
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),78.5,5602.25,No,47,71.48,3359.35,6,1.0,2.0,86.2,0,0.0026449527336361214,0.26,Low Risk,Maintain - Standard Service,942.0,Add Protection Bundle; Add Streaming Services
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),114.3,8244.3,No,24,68.55,1645.3,6,1.0,4.0,79.8,0,0.006815973800137558,0.68,Low Risk,Maintain - Standard Service,1371.6,None
2300-RQGOI,Female,0,No,No,38,Yes,No,No,Two year,No,Mailed check,20.05,741.5,No,12,48.98,587.76,6,0.0,5.0,67.8,0,0.001966535330694532,0.2,Low Risk,Maintain - Standard Service,240.60000000000002,Add Protection Bundle
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,Two year,No,Credit card (automatic),62.65,4375.8,No,35,55.91,1956.71,6,3.0,2.0,77.9,0,0.016902599620612038,1.69,Low Risk,Maintain - Standard Service,751.8,Add Streaming Services
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,80.85,1008.7,Yes,49,60.37,2958.2,6,8.0,3.12,75.5,1,0.9956549185851669,99.57,High Risk,Urgent - Retention Campaign,970.1999999999999,None
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),92.7,5968.4,No,42,63.56,2669.42,6,1.0,5.0,93.3,0,0.005916886969314041,0.59,Low Risk,Maintain - Standard Service,1112.4,None
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,100.45,3096.9,No,36,64.22,2312.09,6,2.0,4.0,75.9,0,0.30041773866149873,30.04,Medium Risk,Monitor - Check-in Call,1205.4,None
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,48,57.38,2754.3,6,2.0,3.5,87.0,0,0.049483710431948935,4.95,Low Risk,Maintain - Standard Service,902.4000000000001,None
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,43,62.43,2684.32,6,3.0,2.33,73.7,0,0.19953442019177614,19.95,Low Risk,Maintain - Standard Service,1017.0,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract; Add Tech Support
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,Month-to-month,No,Electronic check,89.45,853.1,Yes,20,45.54,910.8,6,3.0,2.33,53.8,1,0.6905390484611056,69.05,High Risk,High Priority - Engagement Outreach,1073.4,None
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,23,71.54,1645.34,6,1.0,1.0,67.8,0,0.0024389293891065476,0.24,Low Risk,Maintain - Standard Service,954.0,None
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,20,45.76,915.12,6,8.0,2.62,55.3,1,0.9963745660774928,99.64,High Risk,Urgent - Retention Campaign,865.8000000000001,None
5995-WWKKG,Female,0,No,No,37,Yes,No,No,One year,Yes,Electronic check,19.8,695.05,No,18,72.0,1296.0,6,1.0,2.0,59.1,0,0.003963935900431262,0.4,Low Risk,Maintain - Standard Service,237.60000000000002,Add Protection Bundle
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,Month-to-month,No,Electronic check,76.4,160.8,Yes,10,71.79,717.93,4,6.0,2.5,36.6,1,0.9972330961171998,99.72,High Risk,Urgent - Retention Campaign,916.8000000000001,None
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,One year,Yes,Mailed check,100.9,5552.05,No,37,50.49,1868.06,6,3.0,3.0,79.5,0,0.26727998313466445,26.73,Low Risk,Maintain - Standard Service,1210.8000000000002,Add Tech Support
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,31,64.52,2000.27,6,1.0,2.0,65.8,0,0.0043326393977354,0.43,Low Risk,Maintain - Standard Service,1143.6,Upgrade to Annual Contract
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,One year,No,Bank transfer (automatic),90.95,4236.6,No,35,57.22,2002.82,6,0.0,5.0,83.8,0,0.0037560739034797866,0.38,Low Risk,Maintain - Standard Service,1091.4,None
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Month-to-month,No,Electronic check,54.5,54.5,No,7,52.31,366.15,4,0.0,5.0,44.5,0,0.004114257478074964,0.41,Low Risk,Maintain - Standard Service,654.0,Add Protection Bundle; Add Streaming Services
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,44,64.84,2852.98,6,4.0,3.75,77.0,1,0.9948460063566238,99.48,High Risk,Urgent - Retention Campaign,739.2,None
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,6,53.25,319.51,5,2.0,2.5,41.1,1,0.621043731835357,62.1,High Risk,High Priority - Engagement Outreach,958.8000000000001,None
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,33,58.84,1941.72,6,2.0,3.0,70.7,0,0.44553150661782975,44.55,Medium Risk,Monitor - Check-in Call,1153.8000000000002,None
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,17,60.43,1027.3,6,1.0,1.0,49.5,0,0.0031500453490107615,0.32,Low Risk,Maintain - Standard Service,595.2,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,DSL,Two year,No,Credit card (automatic),65.3,4759.75,Yes,45,55.53,2498.91,6,6.0,3.33,89.8,1,0.996461061722467,99.65,High Risk,Urgent - Retention Campaign,783.5999999999999,None
2481-SBOYW,Female,0,No,Yes,61,Yes,Yes,No,Two year,Yes,Credit card (automatic),25.0,1498.35,No,12,50.49,605.88,6,0.0,5.0,74.1,0,0.0022456680009047946,0.22,Low Risk,Maintain - Standard Service,300.0,Add Protection Bundle
7109-MFBYV,Male,0,No,No,26,Yes,No,DSL,Month-to-month,No,Electronic check,45.45,1233.15,No,15,54.34,815.17,6,1.0,5.0,66.2,0,0.004078307581393667,0.41,Low Risk,Maintain - Standard Service,545.4000000000001,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,40,51.61,2064.27,6,3.0,3.67,81.2,0,0.46791785045152917,46.79,Medium Risk,Monitor - Check-in Call,1293.0,None
1832-PEUTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),89.1,5411.65,No,47,65.94,3098.99,6,3.0,4.0,91.4,0,0.1662894511731418,16.63,Low Risk,Maintain - Standard Service,1069.1999999999998,Add Protection Bundle; Add Tech Support
6141-OOXUQ,Male,0,No,No,1,Yes,No,No,Month-to-month,No,Mailed check,19.65,19.65,Yes,11,55.28,608.1,4,6.0,4.17,43.6,1,0.9960235159161627,99.6,High Risk,Urgent - Retention Campaign,235.79999999999998,None
8660-BUETV,Female,0,No,No,3,Yes,No,DSL,Month-to-month,No,Mailed check,44.75,148.05,No,20,58.01,1160.18,6,1.0,3.0,54.8,0,0.0037656161905939524,0.38,Low Risk,Maintain - Standard Service,537.0,Add Protection Bundle; Add Streaming Services
0580-PIQHM,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),101.6,3930.55,No,49,65.39,3204.01,6,3.0,3.0,82.8,0,0.15490408213732088,15.49,Low Risk,Maintain - Standard Service,1219.1999999999998,Add Tech Support
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),103.15,6895.5,No,39,70.13,2735.1,6,1.0,5.0,92.0,0,0.0037721406961304348,0.38,Low Risk,Maintain - Standard Service,1237.8000000000002,None
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,19,75.16,1428.1,6,6.0,1.83,49.0,1,0.9976770758966346,99.77,High Risk,Urgent - Retention Campaign,1015.8000000000001,None
1696-HXOWK,Female,0,Yes,No,71,Yes,Yes,Fiber optic,One year,No,Mailed check,95.65,6856.95,No,20,55.83,1116.65,6,2.0,2.0,69.7,0,0.013609296256159338,1.36,Low Risk,Maintain - Standard Service,1147.8000000000002,None
3026-ATZYV,Female,0,Yes,Yes,37,Yes,No,DSL,One year,No,Bank transfer (automatic),75.1,2658.8,No,32,56.48,1807.26,6,3.0,2.0,67.5,0,0.025610084628347442,2.56,Low Risk,Maintain - Standard Service,901.1999999999999,Add Tech Support
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Two year,Yes,Mailed check,61.35,3766.2,No,25,54.65,1366.33,6,2.0,4.0,77.7,0,0.01694566794635094,1.69,Low Risk,Maintain - Standard Service,736.2,Add Streaming Services
2506-TNFCO,Female,1,Yes,No,1,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,18,57.92,1042.54,6,3.0,2.0,49.1,1,0.8060065048259601,80.6,High Risk,Urgent - Retention Campaign,834.5999999999999,None
9970-QBCDA,Female,0,No,No,6,Yes,No,No,Month-to-month,No,Credit card (automatic),19.7,129.55,No,17,55.23,938.88,5,0.0,5.0,56.9,0,0.003123455807405409,0.31,Low Risk,Maintain - Standard Service,236.39999999999998,Add Protection Bundle
8718-PTMEZ,Female,0,No,No,13,No,No phone service,DSL,Month-to-month,Yes,Electronic check,31.05,347.25,Yes,8,67.09,536.73,4,2.0,2.0,36.4,1,0.6535877934788286,65.36,High Risk,High Priority - Engagement Outreach,372.6,None
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),51.0,581.7,No,16,60.92,974.71,5,3.0,5.0,57.7,0,0.04000373809630289,4.0,Low Risk,Maintain - Standard Service,612.0,Add Protection Bundle; Add Streaming Services; Add Tech Support
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Month-to-month,Yes,Mailed check,51.0,354.05,Yes,10,67.15,671.5,5,5.0,3.6,47.3,1,0.993810346631008,99.38,High Risk,Urgent - Retention Campaign,612.0,None
2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,88.85,929.45,No,7,62.46,437.23,4,1.0,4.0,43.0,0,0.013625081269551767,1.36,Low Risk,Maintain - Standard Service,1066.1999999999998,Add Protection Bundle
6551-VLJMV,Male,0,Yes,No,34,Yes,No,No,Two year,No,Credit card (automatic),20.05,679.0,No,19,46.19,877.53,6,2.0,3.0,62.8,0,0.012338269482882318,1.23,Low Risk,Maintain - Standard Service,240.60000000000002,Add Protection Bundle
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,Two year,Yes,Mailed check,65.1,3846.75,No,20,65.42,1308.44,6,1.0,5.0,79.2,0,0.0027489092978318056,0.27,Low Risk,Maintain - Standard Service,781.1999999999999,None
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,One year,Yes,Mailed check,70.15,4480.7,No,45,60.16,2707.4,6,1.0,1.0,78.8,0,0.0030329291833349225,0.3,Low Risk,Maintain - Standard Service,841.8000000000001,None
6142-VSJQO,Female,0,Yes,Yes,1,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,Yes,11,58.36,641.96,5,3.0,3.0,43.9,0,0.36687421222450617,36.69,Medium Risk,Monitor - Check-in Call,532.2,None
3458-IDMFK,Male,0,No,No,25,Yes,No,No,Two year,Yes,Mailed check,20.75,499.4,No,7,50.07,350.51,5,2.0,3.5,50.1,0,0.012642988997333035,1.26,Low Risk,Maintain - Standard Service,249.0,Add Protection Bundle
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,One year,Yes,Mailed check,56.05,1553.2,No,44,62.7,2758.69,6,1.0,5.0,83.6,0,0.0030448865449039385,0.3,Low Risk,Maintain - Standard Service,672.5999999999999,Add Protection Bundle; Add Streaming Services
0221-NAUXK,Male,0,No,Yes,10,Yes,No,No,One year,Yes,Bank transfer (automatic),19.95,219.5,No,19,51.54,979.31,6,0.0,5.0,64.2,0,0.0021586183101707608,0.22,Low Risk,Maintain - Standard Service,239.39999999999998,Add Protection Bundle
9770-KXGQU,Female,0,No,No,53,Yes,Yes,Fiber optic,One year,No,Mailed check,98.6,5311.85,No,22,50.69,1115.15,6,1.0,1.0,61.9,0,0.004010591491352921,0.4,Low Risk,Maintain - Standard Service,1183.1999999999998,None
6437-UKHMV,Female,0,No,No,7,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,14,56.16,786.31,6,4.0,3.25,53.3,1,0.9958790455637776,99.59,High Risk,Urgent - Retention Campaign,956.4000000000001,None
6538-POCHL,Male,0,No,No,33,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,No,36,54.05,1945.79,6,2.0,3.5,74.8,0,0.19554400757739554,19.55,Low Risk,Maintain - Standard Service,948.0,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,Two year,No,Credit card (automatic),89.45,6435.25,No,47,51.36,2413.99,6,0.0,5.0,97.9,0,0.0031216704350176933,0.31,Low Risk,Maintain - Standard Service,1073.4,None
3002-WQZWT,Female,0,No,No,29,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.2,1993.25,No,35,56.09,1963.0,6,1.0,5.0,79.1,0,0.006271051843855553,0.63,Low Risk,Maintain - Standard Service,890.4000000000001,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract
4277-UDIEF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,No,49,52.97,2595.43,6,1.0,1.0,70.1,0,0.004936330713091241,0.49,Low Risk,Maintain - Standard Service,972.0,Upgrade to Annual Contract
1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,DSL,Month-to-month,Yes,Electronic check,49.6,939.8,No,20,70.12,1402.39,6,3.0,3.0,59.6,0,0.17331913737552151,17.33,Low Risk,Maintain - Standard Service,595.2,Add Protection Bundle; Add Streaming Services; Upgrade to Annual Contract; Add Tech Support
4912-PIGUY,Female,0,No,No,1,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.6,84.6,No,7,51.57,360.96,4,3.0,2.0,32.5,1,0.7295239867882948,72.95,High Risk,Urgent - Retention Campaign,1015.1999999999999,None
1114-CENIM,Male,0,No,Yes,54,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,Yes,50,60.17,3008.47,6,3.0,3.0,87.0,0,0.39241179852013863,39.24,Medium Risk,Monitor - Check-in Call,660.0,None
6060-DRTNL,Female,1,No,No,5,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,19,69.1,1312.94,6,7.0,3.43,56.5,1,0.9959879554319079,99.6,High Risk,Urgent - Retention Campaign,1018.1999999999999,None
2725-TTRIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),84.2,5986.55,No,42,50.82,2134.3,6,3.0,3.67,89.9,0,0.027602286993959196,2.76,Low Risk,Maintain - Standard Service,1010.4000000000001,None
3374-TTZTK,Male,0,Yes,No,52,Yes,No,Fiber optic,Two year,Yes,Electronic check,106.3,5487.0,No,30,53.54,1606.15,6,2.0,3.0,74.4,0,0.1653659085668841,16.54,Low Risk,Maintain - Standard Service,1275.6,None
8990-ZXLSU,Female,0,No,No,9,Yes,No,Fiber optic,Month-to-month,No,Electronic check,69.05,651.5,No,13,58.22,756.85,5,2.0,4.5,53.3,0,0.10368303533697817,10.37,Low Risk,Maintain - Standard Service,828.5999999999999,Add Protection Bundle; Add Streaming Services
2275-RBYQS,Female,0,No,No,1,Yes,No,DSL,Month-to-month,Yes,Mailed check,45.4,45.4,No,18,58.08,1045.38,6,2.0,2.0,49.1,0,0.4136386080176338,41.36,Medium Risk,Monitor - Check-in Call,544.8,None
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,12,64.09,769.09,6,5.0,4.0,53.5,1,0.9963302141226855,99.63,High Risk,Urgent - Retention Campaign,883.8000000000001,None
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,One year,Yes,Mailed check,73.9,2405.05,Yes,26,58.15,1511.83,6,7.0,2.29,63.9,1,0.9981732110515222,99.82,High Risk,Urgent - Retention Campaign,886.8000000000001,None
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,24,70.3,1687.14,6,2.0,3.0,71.7,0,0.35613163847759116,35.61,Medium Risk,Monitor - Check-in Call,933.0,None
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,99.35,6856.45,No,22,51.51,1133.2,6,3.0,3.67,77.0,0,0.20924050515458062,20.92,Low Risk,Maintain - Standard Service,1192.1999999999998,None
7794-JASDG,Male,0,No,No,1,Yes,No,DSL,Month-to-month,Yes,Mailed check,50.75,50.75,No,16,50.19,803.02,6,3.0,3.0,51.9,0,0.3551532528680944,35.52,Medium Risk,Monitor - Check-in Call,609.0,None
7609-YBPXG,Male,0,No,No,54,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),87.1,4735.2,No,34,65.37,2222.53,6,1.0,3.0,77.4,0,0.003764760791019856,0.38,Low Risk,Maintain - Standard Service,1045.1999999999998,None
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,One year,Yes,Mailed check,20.15,682.15,No,10,59.07,590.71,5,2.0,1.5,46.2,0,0.012046192640490797,1.2,Low Risk,Maintain - Standard Service,241.79999999999998,Add Protection Bundle
7856-GANIL,Male,1,Yes,No,45,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),98.7,4525.8,No,44,57.96,2550.13,6,3.0,2.0,76.9,0,0.07677040528725051,7.68,Low Risk,Maintain - Standard Service,1184.4,None
0804-XBFBV,Female,0,No,Yes,11,No,No phone service,DSL,Month-to-month,No,Electronic check,25.2,321.05,No,7,78.72,551.02,4,2.0,3.0,39.3,0,0.050475989076431485,5.05,Low Risk,Maintain - Standard Service,302.4,Add Protection Bundle; Add Streaming Services
