ticketID,customerID,date,issue_type,resolution_time,satisfaction_score,status
TKT30650,2696-NARTR,2025-09-29,feature_request,1,2,open
TKT47319,2696-NARTR,2025-09-29,login_issue,42,2,escalated
TKT89789,2696-NARTR,2025-09-29,performance,39,3,open
TKT75335,2696-NARTR,2025-09-29,performance,2,4,open
TKT73502,2696-NARTR,2025-09-29,feature_request,18,5,open
TKT31896,2696-NARTR,2025-09-29,feature_request,22,1,escalated
TKT43025,2696-NARTR,2025-09-29,technical,70,5,resolved
TKT53960,2696-NARTR,2025-09-29,technical,52,3,open
TKT68202,2208-NKVVH,2025-09-29,feature_request,17,3,escalated
TKT75673,2208-NKVVH,2025-09-29,feature_request,23,3,open
TKT39623,7614-QVWQL,2025-09-29,performance,43,2,open
TKT34171,7614-QVWQL,2025-09-29,performance,36,1,escalated
TKT22950,7614-QVWQL,2025-09-29,feature_request,45,1,escalated
TKT31966,1976-CFOCS,2025-09-29,billing,32,4,open
TKT40799,1976-CFOCS,2025-09-29,billing,11,2,open
TKT35118,1976-CFOCS,2025-09-29,billing,42,3,open
TKT63934,1976-CFOCS,2025-09-29,login_issue,21,1,open
TKT42522,1976-CFOCS,2025-09-29,login_issue,34,4,resolved
TKT49496,1976-CFOCS,2025-09-29,login_issue,36,4,open
TKT72385,4631-OACRM,2025-09-29,feature_request,5,1,resolved
TKT91069,4631-OACRM,2025-09-29,billing,46,2,escalated
TKT28632,4631-OACRM,2025-09-29,feature_request,6,3,open
TKT11900,4631-OACRM,2025-09-29,performance,22,1,open
TKT57461,4631-OACRM,2025-09-29,performance,47,2,escalated
TKT75520,4631-OACRM,2025-09-29,billing,30,4,resolved
TKT35721,4631-OACRM,2025-09-29,login_issue,29,1,escalated
TKT90061,4631-OACRM,2025-09-29,login_issue,14,1,open
TKT58016,7139-JZFVG,2025-09-29,login_issue,24,3,open
TKT29560,7139-JZFVG,2025-09-29,feature_request,42,4,escalated
TKT63565,4987-GQWPO,2025-09-29,billing,25,2,open
TKT52232,4987-GQWPO,2025-09-29,technical,55,5,resolved
TKT66246,3755-JBMNH,2025-09-29,billing,17,3,escalated
TKT25096,3755-JBMNH,2025-09-29,billing,13,4,escalated
TKT17926,3755-JBMNH,2025-09-29,performance,27,5,resolved
TKT79202,3755-JBMNH,2025-09-29,billing,25,5,escalated
TKT20795,3755-JBMNH,2025-09-29,billing,35,3,escalated
TKT68253,3755-JBMNH,2025-09-29,technical,60,4,open
TKT53920,3755-JBMNH,2025-09-29,billing,45,1,escalated
TKT34199,1757-TCATG,2025-09-29,technical,69,4,resolved
TKT78588,6345-ULYRW,2025-09-29,login_issue,29,2,resolved
TKT44741,6345-ULYRW,2025-09-29,feature_request,29,2,open
TKT22604,6345-ULYRW,2025-09-29,billing,32,2,escalated
TKT37702,6345-ULYRW,2025-09-29,technical,48,1,resolved
TKT77305,6345-ULYRW,2025-09-29,performance,6,2,escalated
TKT94112,6345-ULYRW,2025-09-29,login_issue,20,2,resolved
TKT99556,8048-DSDFQ,2025-09-29,feature_request,17,4,open
TKT26230,8048-DSDFQ,2025-09-29,feature_request,36,4,resolved
TKT40218,8048-DSDFQ,2025-09-29,performance,34,4,escalated
TKT75125,5753-QQWPW,2025-09-29,feature_request,20,5,open
TKT55553,6010-DDPPW,2025-09-29,technical,83,2,escalated
TKT13854,6010-DDPPW,2025-09-29,technical,31,4,resolved
TKT40488,1809-DMJHQ,2025-09-29,technical,72,1,open
TKT38967,1809-DMJHQ,2025-09-29,technical,85,3,resolved
TKT47102,1809-DMJHQ,2025-09-29,performance,21,4,open
TKT23902,1809-DMJHQ,2025-09-29,performance,28,2,resolved
TKT63703,1809-DMJHQ,2025-09-29,login_issue,20,4,open
TKT83184,1809-DMJHQ,2025-09-29,login_issue,41,4,open
TKT11244,1809-DMJHQ,2025-09-29,login_issue,29,4,resolved
TKT82460,6693-FRIRW,2025-09-29,feature_request,23,2,resolved
TKT44089,3173-NVMPX,2025-09-29,feature_request,28,3,open
TKT92626,3173-NVMPX,2025-09-29,technical,42,4,escalated
TKT55478,3173-NVMPX,2025-09-29,performance,27,3,escalated
TKT50385,0248-PGHBZ,2025-09-29,feature_request,13,1,resolved
TKT71660,0248-PGHBZ,2025-09-29,feature_request,47,3,open
TKT66603,2892-GESUL,2025-09-29,technical,35,3,escalated
TKT48290,2892-GESUL,2025-09-29,performance,1,5,escalated
TKT60249,2892-GESUL,2025-09-29,feature_request,3,3,resolved
TKT35640,6923-EFPNL,2025-09-29,technical,24,3,open
TKT73295,6923-EFPNL,2025-09-29,login_issue,17,5,open
TKT63124,6923-EFPNL,2025-09-29,feature_request,35,2,open
TKT46434,6923-EFPNL,2025-09-29,technical,69,2,escalated
TKT48452,9574-RKJIF,2025-09-29,technical,75,1,escalated
TKT34274,9574-RKJIF,2025-09-29,login_issue,16,5,escalated
TKT85374,9574-RKJIF,2025-09-29,performance,12,1,resolved
TKT91833,9574-RKJIF,2025-09-29,billing,42,2,open
TKT44659,9574-RKJIF,2025-09-29,billing,47,5,resolved
TKT95450,9574-RKJIF,2025-09-29,billing,14,4,resolved
TKT58457,9574-RKJIF,2025-09-29,technical,32,4,resolved
TKT50901,9574-RKJIF,2025-09-29,performance,2,2,resolved
TKT56219,2043-WVTQJ,2025-09-29,performance,12,5,escalated
TKT52725,2043-WVTQJ,2025-09-29,login_issue,34,1,escalated
TKT11163,2619-WFQWU,2025-09-29,performance,22,2,resolved
TKT38070,2619-WFQWU,2025-09-29,login_issue,40,4,escalated
TKT86711,5044-LRQAQ,2025-09-29,login_issue,16,4,open
TKT72697,5044-LRQAQ,2025-09-29,billing,33,3,escalated
TKT37099,5044-LRQAQ,2025-09-29,feature_request,32,3,escalated
TKT14755,1716-LSAMB,2025-09-29,login_issue,31,1,resolved
TKT64125,1333-PBMXB,2025-09-29,login_issue,45,1,resolved
TKT88785,1333-PBMXB,2025-09-29,feature_request,15,3,open
TKT44833,1333-PBMXB,2025-09-29,performance,34,1,open
TKT99865,9127-QRZMH,2025-09-29,performance,24,2,escalated
TKT94718,9127-QRZMH,2025-09-29,performance,44,3,resolved
TKT50889,9127-QRZMH,2025-09-29,performance,35,4,escalated
TKT27327,5919-VCZYM,2025-09-29,feature_request,28,5,escalated
TKT40491,9644-KVCNC,2025-09-29,performance,43,4,open
TKT94303,9644-KVCNC,2025-09-29,feature_request,11,2,escalated
TKT36923,2137-DQMEV,2025-09-29,technical,53,2,open
TKT52536,8174-LNWMW,2025-09-29,billing,31,2,escalated
TKT94188,8174-LNWMW,2025-09-29,feature_request,29,4,resolved
TKT91228,9279-CJEOJ,2025-09-29,billing,13,3,resolved
TKT79306,9279-CJEOJ,2025-09-29,billing,20,1,resolved
TKT19795,2404-JIBFC,2025-09-29,technical,50,1,resolved
TKT57524,2404-JIBFC,2025-09-29,login_issue,18,4,escalated
TKT79868,2404-JIBFC,2025-09-29,login_issue,34,1,resolved
TKT99025,0778-NELLA,2025-09-29,feature_request,14,3,escalated
TKT25254,0778-NELLA,2025-09-29,login_issue,25,5,resolved
TKT44146,0778-NELLA,2025-09-29,login_issue,10,5,resolved
TKT11900,0778-NELLA,2025-09-29,feature_request,21,3,escalated
TKT42619,0778-NELLA,2025-09-29,technical,45,1,resolved
TKT97462,0778-NELLA,2025-09-29,billing,47,2,escalated
TKT24792,0778-NELLA,2025-09-29,performance,20,1,escalated
TKT80939,8029-XYPWT,2025-09-29,performance,10,4,resolved
TKT94344,8029-XYPWT,2025-09-29,billing,7,4,open
TKT20368,4614-NUVZD,2025-09-29,billing,33,4,escalated
TKT60491,4614-NUVZD,2025-09-29,performance,12,1,escalated
TKT53647,3803-KMQFW,2025-09-29,billing,6,5,escalated
TKT80265,3803-KMQFW,2025-09-29,performance,12,4,escalated
TKT54794,3803-KMQFW,2025-09-29,performance,2,5,open
TKT94787,3803-KMQFW,2025-09-29,login_issue,33,3,open
TKT17352,3803-KMQFW,2025-09-29,feature_request,2,5,resolved
TKT68033,3803-KMQFW,2025-09-29,login_issue,5,3,open
TKT34319,3803-KMQFW,2025-09-29,login_issue,7,3,resolved
TKT46603,3803-KMQFW,2025-09-29,login_issue,26,3,escalated
TKT10550,6804-GDMOI,2025-09-29,feature_request,22,5,escalated
TKT35101,6804-GDMOI,2025-09-29,login_issue,35,4,open
TKT43954,6804-GDMOI,2025-09-29,feature_request,5,4,resolved
TKT57663,6804-GDMOI,2025-09-29,technical,68,5,open
TKT30256,2990-OGYTD,2025-09-29,performance,35,5,resolved
TKT91510,6646-JPPHA,2025-09-29,billing,20,5,escalated
TKT46943,9572-MTILT,2025-09-29,login_issue,19,1,resolved
TKT85613,9572-MTILT,2025-09-29,billing,25,4,open
TKT28870,9572-MTILT,2025-09-29,performance,11,4,open
TKT22364,9572-MTILT,2025-09-29,billing,22,2,escalated
TKT64202,9572-MTILT,2025-09-29,login_issue,15,1,resolved
TKT17403,7658-UYUQS,2025-09-29,billing,46,4,resolved
TKT45062,7658-UYUQS,2025-09-29,technical,34,5,resolved
TKT61758,7880-XSOJX,2025-09-29,technical,64,4,resolved
TKT92146,7880-XSOJX,2025-09-29,performance,48,4,open
TKT10534,7880-XSOJX,2025-09-29,performance,34,1,resolved
TKT54252,9611-CTWIH,2025-09-29,feature_request,30,3,escalated
TKT42650,9611-CTWIH,2025-09-29,login_issue,9,1,open
TKT18791,9611-CTWIH,2025-09-29,technical,54,2,resolved
TKT93822,9611-CTWIH,2025-09-29,feature_request,37,3,resolved
TKT82171,9611-CTWIH,2025-09-29,login_issue,4,2,escalated
TKT16519,4589-IUAJB,2025-09-29,technical,41,1,escalated
TKT81825,4589-IUAJB,2025-09-29,login_issue,37,3,open
TKT75581,4589-IUAJB,2025-09-29,performance,42,2,resolved
TKT40276,0329-GTIAJ,2025-09-29,billing,36,5,resolved
TKT97622,0329-GTIAJ,2025-09-29,billing,17,2,open
TKT19338,0329-GTIAJ,2025-09-29,performance,22,3,open
TKT89940,0329-GTIAJ,2025-09-29,technical,68,1,resolved
TKT78924,0329-GTIAJ,2025-09-29,feature_request,1,3,escalated
TKT76177,0329-GTIAJ,2025-09-29,billing,35,5,open
TKT70007,0329-GTIAJ,2025-09-29,technical,85,1,escalated
TKT34537,8746-BFOAJ,2025-09-29,billing,9,3,resolved
TKT95191,8746-BFOAJ,2025-09-29,performance,11,1,resolved
TKT19935,8457-XIGKN,2025-09-29,technical,81,2,open
TKT73076,8457-XIGKN,2025-09-29,billing,8,1,open
TKT80741,6072-NUQCB,2025-09-29,login_issue,20,2,escalated
TKT18651,6072-NUQCB,2025-09-29,technical,33,3,escalated
TKT33306,6072-NUQCB,2025-09-29,feature_request,36,2,escalated
TKT40378,6629-CZTTH,2025-09-29,technical,46,5,escalated
TKT56884,6629-CZTTH,2025-09-29,login_issue,2,3,escalated
TKT99939,6629-CZTTH,2025-09-29,billing,47,2,resolved
TKT74043,8838-GPHZP,2025-09-29,billing,40,1,open
TKT50929,8838-GPHZP,2025-09-29,technical,59,5,resolved
TKT13217,8838-GPHZP,2025-09-29,feature_request,41,4,escalated
TKT80140,8750-QWZAJ,2025-09-29,feature_request,8,1,escalated
TKT93043,8750-QWZAJ,2025-09-29,billing,46,5,escalated
TKT16255,8750-QWZAJ,2025-09-29,billing,41,3,escalated
TKT53087,5364-EVNIB,2025-09-29,billing,23,5,resolved
TKT17361,5364-EVNIB,2025-09-29,performance,38,3,resolved
TKT96105,5364-EVNIB,2025-09-29,feature_request,9,5,resolved
TKT32223,5364-EVNIB,2025-09-29,feature_request,26,1,resolved
TKT95414,5364-EVNIB,2025-09-29,billing,24,2,resolved
TKT27892,5364-EVNIB,2025-09-29,performance,24,5,open
TKT49271,5364-EVNIB,2025-09-29,billing,36,4,resolved
TKT36549,5364-EVNIB,2025-09-29,login_issue,33,4,open
TKT65006,0675-NCDYU,2025-09-29,login_issue,35,4,resolved
TKT94319,0675-NCDYU,2025-09-29,feature_request,2,3,escalated
TKT54424,1346-PJWTK,2025-09-29,login_issue,19,4,escalated
TKT71640,1346-PJWTK,2025-09-29,feature_request,28,1,resolved
TKT80509,5088-QZLRL,2025-09-29,feature_request,30,4,escalated
TKT67999,5088-QZLRL,2025-09-29,login_issue,19,5,open
TKT42497,3057-VJJQE,2025-09-29,technical,92,3,open
TKT45202,5087-SUURX,2025-09-29,performance,27,1,resolved
TKT83060,5087-SUURX,2025-09-29,billing,6,5,escalated
TKT55819,5087-SUURX,2025-09-29,login_issue,14,4,open
TKT70334,5087-SUURX,2025-09-29,billing,24,4,open
TKT21357,5087-SUURX,2025-09-29,billing,21,1,resolved
TKT99538,5087-SUURX,2025-09-29,login_issue,32,4,open
TKT92999,5087-SUURX,2025-09-29,billing,27,5,open
TKT80916,2302-OUZXB,2025-09-29,billing,42,4,escalated
TKT91810,2302-OUZXB,2025-09-29,login_issue,43,2,open
TKT15655,2302-OUZXB,2025-09-29,billing,8,5,resolved
TKT52700,8133-ANHHJ,2025-09-29,feature_request,30,2,escalated
TKT29050,8133-ANHHJ,2025-09-29,feature_request,2,5,escalated
TKT36753,8133-ANHHJ,2025-09-29,billing,47,3,escalated
TKT15410,2270-CHBFN,2025-09-29,feature_request,4,4,escalated
TKT36237,0013-EXCHZ,2025-09-29,login_issue,25,4,escalated
TKT78617,0013-EXCHZ,2025-09-29,login_issue,11,2,open
TKT97439,0013-EXCHZ,2025-09-29,performance,25,4,open
TKT59756,9107-UKCKY,2025-09-29,performance,16,2,resolved
TKT20860,4654-ULTTN,2025-09-29,feature_request,20,5,escalated
TKT54509,5550-VFRLC,2025-09-29,technical,43,4,escalated
TKT89387,5550-VFRLC,2025-09-29,performance,11,5,open
TKT98274,5550-VFRLC,2025-09-29,performance,17,1,resolved
TKT14197,5550-VFRLC,2025-09-29,performance,31,1,open
TKT91303,5550-VFRLC,2025-09-29,performance,35,1,escalated
TKT53154,5550-VFRLC,2025-09-29,login_issue,25,1,escalated
TKT94094,5550-VFRLC,2025-09-29,feature_request,26,1,resolved
TKT47434,5550-VFRLC,2025-09-29,billing,48,5,escalated
TKT69915,5546-BYZSM,2025-09-29,performance,1,4,resolved
TKT50720,5546-BYZSM,2025-09-29,technical,63,5,resolved
TKT30915,1492-KGETH,2025-09-29,performance,34,5,open
TKT47401,1492-KGETH,2025-09-29,performance,24,3,resolved
TKT33674,4929-BSTRX,2025-09-29,performance,2,4,escalated
TKT13783,4929-BSTRX,2025-09-29,technical,72,3,escalated
TKT74636,4163-HFTUK,2025-09-29,technical,88,5,open
TKT65917,4163-HFTUK,2025-09-29,technical,72,3,resolved
TKT54137,4163-HFTUK,2025-09-29,login_issue,5,4,escalated
TKT14282,8215-NGSPE,2025-09-29,login_issue,2,5,resolved
TKT52854,8215-NGSPE,2025-09-29,technical,77,4,escalated
TKT56687,2225-ZRGSG,2025-09-29,billing,45,2,escalated
TKT62045,2225-ZRGSG,2025-09-29,technical,61,4,open
TKT91607,2225-ZRGSG,2025-09-29,feature_request,38,5,escalated
TKT49639,2225-ZRGSG,2025-09-29,feature_request,37,3,escalated
TKT58765,8859-YSTWS,2025-09-29,billing,4,4,open
TKT39293,8859-YSTWS,2025-09-29,technical,75,5,open
TKT42674,5271-YNWVR,2025-09-29,feature_request,15,2,open
TKT36093,5271-YNWVR,2025-09-29,feature_request,4,5,escalated
TKT23427,5271-YNWVR,2025-09-29,billing,7,5,resolved
TKT93326,5271-YNWVR,2025-09-29,feature_request,22,4,escalated
TKT15318,5271-YNWVR,2025-09-29,performance,38,2,resolved
TKT32709,5271-YNWVR,2025-09-29,technical,75,5,resolved
TKT94397,5271-YNWVR,2025-09-29,technical,36,5,escalated
TKT37503,5271-YNWVR,2025-09-29,feature_request,10,2,escalated
TKT32312,2657-ALMWY,2025-09-29,billing,26,4,open
TKT54254,2657-ALMWY,2025-09-29,technical,72,2,escalated
TKT23293,2657-ALMWY,2025-09-29,feature_request,39,3,resolved
TKT73222,2657-ALMWY,2025-09-29,technical,85,1,escalated
TKT18616,6330-JKLPC,2025-09-29,login_issue,26,3,open
TKT34749,6330-JKLPC,2025-09-29,billing,36,4,resolved
TKT75915,6330-JKLPC,2025-09-29,billing,30,5,resolved
TKT81816,6330-JKLPC,2025-09-29,performance,28,3,resolved
TKT39036,4667-OHGKG,2025-09-29,feature_request,16,3,open
TKT85641,4667-OHGKG,2025-09-29,feature_request,42,5,escalated
TKT75902,1998-VHJHK,2025-09-29,feature_request,24,5,resolved
TKT25574,1998-VHJHK,2025-09-29,login_issue,5,3,open
TKT31850,1998-VHJHK,2025-09-29,billing,26,4,escalated
TKT26287,1707-HABPF,2025-09-29,billing,43,1,open
TKT48234,1707-HABPF,2025-09-29,feature_request,37,4,open
TKT62803,1707-HABPF,2025-09-29,billing,1,2,escalated
TKT62523,1660-HSOOQ,2025-09-29,performance,44,3,open
TKT27161,1660-HSOOQ,2025-09-29,billing,19,5,escalated
TKT35503,1660-HSOOQ,2025-09-29,feature_request,9,4,resolved
TKT80516,1660-HSOOQ,2025-09-29,billing,17,4,resolved
TKT79551,1660-HSOOQ,2025-09-29,feature_request,33,3,resolved
TKT38387,1660-HSOOQ,2025-09-29,performance,42,3,open
TKT86790,1660-HSOOQ,2025-09-29,technical,95,4,resolved
TKT86063,1660-HSOOQ,2025-09-29,technical,30,2,escalated
TKT12754,7253-UVNDW,2025-09-29,performance,23,2,open
TKT72539,7253-UVNDW,2025-09-29,performance,21,2,resolved
TKT80830,7253-UVNDW,2025-09-29,billing,4,4,escalated
TKT58753,7253-UVNDW,2025-09-29,login_issue,43,4,escalated
TKT50749,7253-UVNDW,2025-09-29,technical,34,2,escalated
TKT51359,7253-UVNDW,2025-09-29,feature_request,19,4,open
TKT48553,7253-UVNDW,2025-09-29,feature_request,46,4,resolved
TKT28468,0487-VVUVK,2025-09-29,login_issue,21,1,resolved
TKT25273,7228-OMTPN,2025-09-29,performance,12,1,escalated
TKT75072,7228-OMTPN,2025-09-29,technical,29,1,open
TKT97234,7228-OMTPN,2025-09-29,performance,19,4,open
TKT87808,4508-OEBEY,2025-09-29,billing,10,3,open
TKT60841,4508-OEBEY,2025-09-29,billing,8,2,escalated
TKT21189,4508-OEBEY,2025-09-29,feature_request,3,5,open
TKT34288,0027-KWYKW,2025-09-29,login_issue,18,4,resolved
TKT11614,0027-KWYKW,2025-09-29,login_issue,21,4,open
TKT72758,2308-STERM,2025-09-29,billing,42,3,open
TKT25301,2308-STERM,2025-09-29,billing,15,1,resolved
TKT81143,2308-STERM,2025-09-29,login_issue,44,5,escalated
TKT73927,5982-XMDEX,2025-09-29,billing,46,3,open
TKT27709,6284-AHOOQ,2025-09-29,technical,47,1,open
TKT22170,6284-AHOOQ,2025-09-29,performance,40,1,resolved
TKT64182,6284-AHOOQ,2025-09-29,performance,46,1,open
TKT28179,6284-AHOOQ,2025-09-29,technical,82,1,open
TKT69343,6284-AHOOQ,2025-09-29,technical,89,3,resolved
TKT88516,6284-AHOOQ,2025-09-29,performance,10,2,open
TKT13183,6051-PTVNS,2025-09-29,feature_request,25,3,escalated
TKT10227,2344-JMOGN,2025-09-29,login_issue,26,4,resolved
TKT75426,2344-JMOGN,2025-09-29,performance,6,3,open
TKT79565,2344-JMOGN,2025-09-29,performance,22,3,open
TKT11428,2344-JMOGN,2025-09-29,technical,40,5,open
TKT84837,2344-JMOGN,2025-09-29,technical,66,2,escalated
TKT20847,3799-ISUZQ,2025-09-29,feature_request,36,3,open
TKT45013,3799-ISUZQ,2025-09-29,performance,22,5,resolved
TKT20127,3799-ISUZQ,2025-09-29,performance,40,5,resolved
TKT67139,3799-ISUZQ,2025-09-29,performance,13,1,escalated
TKT79353,3799-ISUZQ,2025-09-29,login_issue,4,5,resolved
TKT42980,3799-ISUZQ,2025-09-29,technical,28,3,escalated
TKT32329,3799-ISUZQ,2025-09-29,technical,31,2,resolved
TKT37406,2877-VDUER,2025-09-29,technical,92,5,escalated
TKT94047,9152-AMKAK,2025-09-29,feature_request,16,5,open
TKT44729,1794-HBQTJ,2025-09-29,performance,3,4,escalated
TKT30089,1794-HBQTJ,2025-09-29,feature_request,43,4,open
TKT26878,1794-HBQTJ,2025-09-29,login_issue,11,4,escalated
TKT53317,9432-VOFYX,2025-09-29,login_issue,20,4,escalated
TKT18777,8049-WJCLQ,2025-09-29,technical,78,1,open
TKT43604,6586-PSJOX,2025-09-29,technical,82,5,open
TKT71728,2460-FPSYH,2025-09-29,login_issue,3,3,escalated
TKT67495,2460-FPSYH,2025-09-29,login_issue,4,4,open
TKT40212,2460-FPSYH,2025-09-29,technical,88,4,escalated
TKT75220,2460-FPSYH,2025-09-29,performance,45,4,escalated
TKT50125,2460-FPSYH,2025-09-29,login_issue,10,5,resolved
TKT56273,2460-FPSYH,2025-09-29,feature_request,47,5,open
TKT95772,9705-ZJBCG,2025-09-29,login_issue,24,5,open
TKT97710,9705-ZJBCG,2025-09-29,performance,47,1,open
TKT87428,9705-ZJBCG,2025-09-29,performance,41,1,open
TKT88828,4818-DRBQT,2025-09-29,performance,44,2,resolved
TKT36227,4818-DRBQT,2025-09-29,billing,10,5,escalated
TKT26916,4818-DRBQT,2025-09-29,performance,8,1,open
TKT79389,4818-DRBQT,2025-09-29,login_issue,23,3,open
TKT75759,1320-HTRDR,2025-09-29,billing,16,1,open
TKT50878,1320-HTRDR,2025-09-29,billing,1,5,open
TKT53625,9670-BPNXF,2025-09-29,performance,20,5,escalated
TKT89065,9670-BPNXF,2025-09-29,performance,13,3,escalated
TKT94506,3913-FCUUW,2025-09-29,login_issue,27,4,escalated
TKT99749,3913-FCUUW,2025-09-29,performance,25,3,resolved
TKT50676,3301-VKTGC,2025-09-29,performance,28,1,escalated
TKT80758,1493-AMTIE,2025-09-29,feature_request,47,3,resolved
TKT19665,1493-AMTIE,2025-09-29,performance,47,2,resolved
TKT59176,1493-AMTIE,2025-09-29,billing,33,5,open
TKT77123,0816-TSPHQ,2025-09-29,billing,45,5,open
TKT26117,0816-TSPHQ,2025-09-29,billing,40,5,resolved
TKT68946,9932-WBWIK,2025-09-29,feature_request,23,1,resolved
TKT26450,9932-WBWIK,2025-09-29,billing,16,2,resolved
TKT17263,4619-EVPHY,2025-09-29,login_issue,3,1,open
TKT73578,5286-YHCVC,2025-09-29,performance,7,2,escalated
TKT58274,6424-ELEYH,2025-09-29,login_issue,2,1,open
TKT70221,6424-ELEYH,2025-09-29,performance,17,4,open
TKT88099,6424-ELEYH,2025-09-29,billing,13,3,open
TKT10021,6424-ELEYH,2025-09-29,performance,12,1,resolved
TKT18567,6424-ELEYH,2025-09-29,performance,37,1,escalated
TKT17240,6424-ELEYH,2025-09-29,technical,29,4,escalated
TKT12079,6424-ELEYH,2025-09-29,billing,7,3,resolved
TKT71055,4391-RESHN,2025-09-29,login_issue,15,5,resolved
TKT25948,4391-RESHN,2025-09-29,technical,80,2,resolved
TKT22521,9115-YQHGA,2025-09-29,performance,1,2,open
TKT81963,9115-YQHGA,2025-09-29,billing,28,3,resolved
TKT23703,4462-CYWMH,2025-09-29,feature_request,21,4,resolved
TKT37422,8963-MQVYN,2025-09-29,technical,83,5,open
TKT45399,8963-MQVYN,2025-09-29,billing,43,5,escalated
TKT89484,8963-MQVYN,2025-09-29,technical,79,1,escalated
TKT63385,9334-GWGOW,2025-09-29,performance,32,2,resolved
TKT53402,6821-BUXUX,2025-09-29,performance,28,3,open
TKT64969,6821-BUXUX,2025-09-29,technical,76,2,escalated
TKT30258,5028-HTLJB,2025-09-29,login_issue,42,5,open
TKT96298,5028-HTLJB,2025-09-29,billing,19,3,escalated
TKT65706,5028-HTLJB,2025-09-29,performance,39,4,resolved
TKT34356,5028-HTLJB,2025-09-29,login_issue,42,5,resolved
TKT41883,5028-HTLJB,2025-09-29,billing,25,2,escalated
TKT79405,5028-HTLJB,2025-09-29,feature_request,14,5,resolved
TKT73104,5028-HTLJB,2025-09-29,feature_request,33,3,escalated
TKT12257,5028-HTLJB,2025-09-29,feature_request,19,5,resolved
TKT95856,9801-GDWGV,2025-09-29,billing,15,3,open
TKT39780,9801-GDWGV,2025-09-29,login_issue,19,1,open
TKT91201,9801-GDWGV,2025-09-29,technical,35,5,open
TKT23813,9801-GDWGV,2025-09-29,feature_request,26,5,open
TKT24995,6542-LWGXJ,2025-09-29,login_issue,11,2,escalated
TKT29785,6542-LWGXJ,2025-09-29,performance,24,5,escalated
TKT31246,6542-LWGXJ,2025-09-29,performance,24,2,resolved
TKT41275,5567-GZKQY,2025-09-29,performance,37,1,escalated
TKT41095,5567-GZKQY,2025-09-29,login_issue,10,5,escalated
TKT87394,1222-LRYKO,2025-09-29,technical,53,3,escalated
TKT47006,1222-LRYKO,2025-09-29,login_issue,46,1,open
TKT42825,2320-JRSDE,2025-09-29,billing,40,3,escalated
TKT34050,2320-JRSDE,2025-09-29,billing,17,4,open
TKT58170,2320-JRSDE,2025-09-29,performance,11,3,resolved
TKT92446,2320-JRSDE,2025-09-29,feature_request,27,2,escalated
TKT32992,2320-JRSDE,2025-09-29,feature_request,24,2,open
