customerID,tenure,MonthlyCharges,Contract,churn_probability,churn_risk_score,predicted_risk_segment,recommended_action,total_tickets,avg_satisfaction,health_score,revenue_at_risk
2612-RANWT,12,100.15,Month-to-month,0.6711621848304702,67.12,High Risk,High Priority - Engagement Outreach,2.0,5.0,62.3,1201.8000000000002
8073-IJDCM,1,20.3,Month-to-month,0.6699996767577502,67.0,High Risk,High Priority - Engagement Outreach,2.0,3.0,51.3,243.60000000000002
8063-RJYNF,16,94.25,Month-to-month,0.6693529961022942,66.94,High Risk,High Priority - Engagement Outreach,3.0,3.0,75.8,1131.0
3750-CKVKH,2,67.75,Month-to-month,0.6692678678145633,66.93,High Risk,High Priority - Engagement Outreach,2.0,3.0,49.8,813.0
7623-TRNQN,1,49.9,Month-to-month,0.6688354483147234,66.88,High Risk,High Priority - Engagement Outreach,3.0,4.33,56.6,598.8
7534-BFESC,24,76.1,Month-to-month,0.6660335480912498,66.6,High Risk,High Priority - Engagement Outreach,2.0,3.5,69.3,913.1999999999999
2636-ALXXZ,1,69.6,Month-to-month,0.6649532580292873,66.5,High Risk,High Priority - Engagement Outreach,3.0,3.67,44.2,835.1999999999999
6048-QBXKL,2,56.55,Month-to-month,0.6648688182904728,66.49,High Risk,High Priority - Engagement Outreach,2.0,2.0,50.0,678.5999999999999
2474-BRUCM,40,101.85,Month-to-month,0.6612693893035609,66.13,High Risk,High Priority - Engagement Outreach,3.0,3.0,83.1,1222.1999999999998
0886-QGENL,27,101.25,Month-to-month,0.6605888317662972,66.06,High Risk,High Priority - Engagement Outreach,3.0,2.67,76.4,1215.0
7207-RMRDB,65,105.5,Month-to-month,0.660426278048771,66.04,High Risk,High Priority - Engagement Outreach,3.0,2.67,77.3,1266.0
0362-ZBZWJ,36,84.9,Month-to-month,0.6600526772112905,66.01,High Risk,High Priority - Engagement Outreach,2.0,2.0,70.8,1018.8000000000001
9444-JTXHZ,1,76.2,Month-to-month,0.659305956039105,65.93,High Risk,High Priority - Engagement Outreach,3.0,2.33,43.0,914.4000000000001
3050-GBUSH,3,34.8,Month-to-month,0.6585230692196249,65.85,High Risk,High Priority - Engagement Outreach,3.0,2.67,36.9,417.59999999999997
2187-LZGPL,7,40.1,Month-to-month,0.6578164047309866,65.78,High Risk,High Priority - Engagement Outreach,3.0,4.0,58.1,481.20000000000005
7593-XFKDI,1,46.3,Month-to-month,0.6574984558555327,65.75,High Risk,High Priority - Engagement Outreach,3.0,2.67,51.2,555.5999999999999
2357-COQEK,28,103.3,Month-to-month,0.6567830138972449,65.68,High Risk,High Priority - Engagement Outreach,3.0,2.33,73.5,1239.6
5204-QZXPU,19,39.65,Month-to-month,0.6549704580730441,65.5,High Risk,High Priority - Engagement Outreach,3.0,2.33,38.2,475.79999999999995
8718-PTMEZ,13,31.05,Month-to-month,0.6535877934788286,65.36,High Risk,High Priority - Engagement Outreach,2.0,2.0,36.4,372.6
5868-CZJDR,1,31.35,Month-to-month,0.65305894290892,65.31,High Risk,High Priority - Engagement Outreach,3.0,1.67,44.8,376.20000000000005
9850-OWRHQ,3,74.1,Month-to-month,0.6526418329386662,65.26,High Risk,High Priority - Engagement Outreach,2.0,1.5,31.0,889.1999999999999
8757-TFHHJ,1,49.8,Month-to-month,0.6520637653937169,65.21,High Risk,High Priority - Engagement Outreach,3.0,2.33,51.6,597.5999999999999
0021-IKXGC,1,72.1,Month-to-month,0.6514411282501849,65.14,High Risk,High Priority - Engagement Outreach,2.0,4.5,54.9,865.1999999999999
6365-MTGZX,24,96.0,Month-to-month,0.6513131772033874,65.13,High Risk,High Priority - Engagement Outreach,2.0,1.5,63.7,1152.0
3926-CUQZX,1,45.1,Month-to-month,0.6508127997173686,65.08,High Risk,High Priority - Engagement Outreach,2.0,4.0,40.5,541.2
6993-OHLXR,2,68.95,Month-to-month,0.6504104474484722,65.04,High Risk,High Priority - Engagement Outreach,2.0,3.5,49.4,827.4000000000001
2403-BCASL,41,111.95,One year,0.6498844849710589,64.99,High Risk,High Priority - Engagement Outreach,3.0,2.67,74.3,1343.4
4430-UZIPO,3,36.85,Month-to-month,0.6497644593754509,64.98,High Risk,High Priority - Engagement Outreach,3.0,4.33,58.4,442.20000000000005
7225-CBZPL,17,94.8,Month-to-month,0.6494196272611883,64.94,High Risk,High Priority - Engagement Outreach,3.0,3.0,64.7,1137.6
9866-QEVEE,19,86.0,Month-to-month,0.6492672026836439,64.93,High Risk,High Priority - Engagement Outreach,3.0,2.33,74.6,1032.0
3318-NMQXL,3,92.0,Month-to-month,0.6492448849123047,64.92,High Risk,High Priority - Engagement Outreach,3.0,2.67,52.9,1104.0
3005-NFMTA,55,98.8,Month-to-month,0.6490136735702213,64.9,High Risk,High Priority - Engagement Outreach,2.0,3.0,85.5,1185.6
0404-SWRVG,3,74.4,Month-to-month,0.6484588001306437,64.85,High Risk,High Priority - Engagement Outreach,3.0,2.67,49.3,892.8000000000001
9415-DPEWS,18,88.35,Month-to-month,0.6472646644514403,64.73,High Risk,High Priority - Engagement Outreach,3.0,2.33,72.5,1060.1999999999998
3097-NNSPB,2,49.05,Month-to-month,0.6453014457084891,64.53,High Risk,High Priority - Engagement Outreach,2.0,3.0,53.4,588.5999999999999
1496-GGSUK,1,25.7,Month-to-month,0.6452869894317197,64.53,High Risk,High Priority - Engagement Outreach,2.0,3.0,44.5,308.4
4831-EOBFE,29,94.65,Month-to-month,0.6451883486198985,64.52,High Risk,High Priority - Engagement Outreach,3.0,1.33,70.4,1135.8000000000002
9717-QEBGU,2,70.3,Month-to-month,0.6444750669767925,64.45,High Risk,High Priority - Engagement Outreach,3.0,2.33,49.5,843.5999999999999
6158-DWPZT,9,24.1,One year,0.641958791330451,64.2,High Risk,High Priority - Engagement Outreach,3.0,2.33,36.0,289.20000000000005
5207-PLSTK,1,48.75,Month-to-month,0.6419284645148129,64.19,High Risk,High Priority - Engagement Outreach,3.0,2.0,49.7,585.0
7493-TPUWZ,1,79.15,Month-to-month,0.6418031564569575,64.18,High Risk,High Priority - Engagement Outreach,3.0,2.67,48.0,949.8000000000001
6910-HADCM,1,76.35,Month-to-month,0.6410970381330712,64.11,High Risk,High Priority - Engagement Outreach,3.0,5.0,58.1,916.1999999999999
6110-OHIHY,3,79.25,Month-to-month,0.6410188330069265,64.1,High Risk,High Priority - Engagement Outreach,3.0,2.0,48.4,951.0
2202-CUYXZ,1,84.85,Month-to-month,0.6405805782693351,64.06,High Risk,High Priority - Engagement Outreach,3.0,3.0,45.1,1018.1999999999999
5019-GQVCR,43,84.85,Month-to-month,0.6404445199651835,64.04,High Risk,High Priority - Engagement Outreach,2.0,3.0,79.1,1018.1999999999999
8739-WWKDU,25,89.5,Month-to-month,0.639611956464305,63.96,High Risk,High Priority - Engagement Outreach,3.0,2.33,76.3,1074.0
6856-RAURS,2,74.9,Month-to-month,0.6377455060865787,63.77,High Risk,High Priority - Engagement Outreach,3.0,3.33,37.5,898.8000000000001
2880-FPNAE,2,74.2,Month-to-month,0.6371052790063133,63.71,High Risk,High Priority - Engagement Outreach,3.0,4.0,56.8,890.4000000000001
0722-SVSFK,7,100.4,Month-to-month,0.6361574225786436,63.62,High Risk,High Priority - Engagement Outreach,3.0,3.67,56.2,1204.8000000000002
1580-BMCMR,19,87.3,Month-to-month,0.6340331948999537,63.4,High Risk,High Priority - Engagement Outreach,2.0,2.5,62.1,1047.6
8854-CCVSQ,18,80.65,Month-to-month,0.6338188394395949,63.38,High Risk,High Priority - Engagement Outreach,3.0,2.67,67.3,967.8000000000001
7598-UAASY,2,76.4,Month-to-month,0.6328133510113007,63.28,High Risk,High Priority - Engagement Outreach,3.0,2.33,41.5,916.8000000000001
9851-QXEEQ,41,104.7,Month-to-month,0.6325325357934365,63.25,High Risk,High Priority - Engagement Outreach,3.0,3.33,72.1,1256.4
9625-QSTYE,13,81.15,Month-to-month,0.632068826953831,63.21,High Risk,High Priority - Engagement Outreach,2.0,3.0,72.0,973.8000000000001
9734-UYXQI,2,49.4,Month-to-month,0.6320110736880813,63.2,High Risk,High Priority - Engagement Outreach,3.0,2.33,33.5,592.8
5606-AMZBO,10,78.15,Month-to-month,0.6315445131743689,63.15,High Risk,High Priority - Engagement Outreach,3.0,4.0,52.4,937.8000000000001
1173-XZPYF,11,89.2,Month-to-month,0.6309263666508839,63.09,High Risk,High Priority - Engagement Outreach,3.0,2.33,43.4,1070.4
3640-PHQXK,31,89.9,Month-to-month,0.628180866609968,62.82,High Risk,High Priority - Engagement Outreach,3.0,2.33,63.5,1078.8000000000002
4797-AXPXK,1,60.0,Month-to-month,0.627805251486134,62.78,High Risk,High Priority - Engagement Outreach,3.0,4.67,52.4,720.0
8258-GSTJK,3,77.0,Month-to-month,0.6275468933482746,62.75,High Risk,High Priority - Engagement Outreach,3.0,3.33,37.2,924.0
1024-GUALD,1,24.8,Month-to-month,0.6260992451006586,62.61,High Risk,High Priority - Engagement Outreach,2.0,1.0,43.9,297.6
7748-UMTRK,30,101.3,Month-to-month,0.6257845216253625,62.58,High Risk,High Priority - Engagement Outreach,2.0,2.0,58.9,1215.6
4770-UEZOX,2,74.75,Month-to-month,0.6254780141971521,62.55,High Risk,High Priority - Engagement Outreach,2.0,3.0,53.4,897.0
8486-AYEQH,31,76.05,Month-to-month,0.6253100760903919,62.53,High Risk,High Priority - Engagement Outreach,3.0,3.67,71.9,912.5999999999999
0576-WNXXC,27,95.55,Month-to-month,0.623612697763455,62.36,High Risk,High Priority - Engagement Outreach,3.0,3.0,72.3,1146.6
9050-QLROH,18,90.7,Month-to-month,0.6234320392655116,62.34,High Risk,High Priority - Engagement Outreach,3.0,3.0,61.4,1088.4
6121-VZNQB,1,19.1,Month-to-month,0.6214961523419502,62.15,High Risk,High Priority - Engagement Outreach,3.0,2.67,43.8,229.20000000000002
0727-IWKVK,9,79.9,Month-to-month,0.621043731835357,62.1,High Risk,High Priority - Engagement Outreach,2.0,2.5,41.1,958.8000000000001
3587-PMCOY,10,98.9,One year,0.6158227590344109,61.58,High Risk,High Priority - Engagement Outreach,3.0,3.67,41.1,1186.8000000000002
3338-CVVEH,12,94.55,Month-to-month,0.6154728243641701,61.55,High Risk,High Priority - Engagement Outreach,2.0,3.0,49.3,1134.6
9576-SYUHJ,37,91.15,Month-to-month,0.6150649333386468,61.51,High Risk,High Priority - Engagement Outreach,3.0,2.67,70.8,1093.8000000000002
2916-BQZLN,19,84.75,Month-to-month,0.6147413643333173,61.47,High Risk,High Priority - Engagement Outreach,2.0,2.5,57.9,1017.0
2632-UCGVD,66,100.05,Month-to-month,0.6138076608401297,61.38,High Risk,High Priority - Engagement Outreach,2.0,3.5,82.7,1200.6
1346-UFHAX,13,80.0,Month-to-month,0.6120422121841715,61.2,High Risk,High Priority - Engagement Outreach,3.0,3.67,68.1,960.0
1934-SJVJK,1,20.15,Month-to-month,0.6114178071553603,61.14,High Risk,High Priority - Engagement Outreach,2.0,4.0,46.7,241.79999999999998
7989-CHGTL,1,19.6,Month-to-month,0.6113424093873623,61.13,High Risk,High Priority - Engagement Outreach,2.0,3.5,50.3,235.20000000000002
9117-SHLZX,1,45.7,Month-to-month,0.6110752730345532,61.11,High Risk,High Priority - Engagement Outreach,2.0,4.0,49.1,548.4000000000001
9821-POOTN,35,75.2,Month-to-month,0.6109518661498721,61.1,High Risk,High Priority - Engagement Outreach,2.0,2.0,60.9,902.4000000000001
6215-NQCPY,15,99.7,Month-to-month,0.6104407102976441,61.04,High Risk,High Priority - Engagement Outreach,2.0,3.0,73.2,1196.4
6407-UTSLV,2,83.8,Month-to-month,0.607958911727477,60.8,High Risk,High Priority - Engagement Outreach,2.0,3.5,55.4,1005.5999999999999
9279-CJEOJ,21,95.4,Month-to-month,0.6070241862363587,60.7,High Risk,High Priority - Engagement Outreach,2.0,2.0,57.0,1144.8000000000002
2027-FECZV,12,106.7,Month-to-month,0.6063503981409228,60.64,High Risk,High Priority - Engagement Outreach,3.0,4.0,45.9,1280.4
6101-IMRMM,6,94.5,Month-to-month,0.6062618524481245,60.63,High Risk,High Priority - Engagement Outreach,2.0,3.0,52.7,1134.0
2057-ZBLPD,21,86.5,Month-to-month,0.6049941283178518,60.5,High Risk,High Priority - Engagement Outreach,3.0,2.33,68.0,1038.0
8329-IBCTI,1,19.65,Month-to-month,0.6032431584139925,60.32,High Risk,High Priority - Engagement Outreach,3.0,3.67,52.2,235.79999999999998
4301-VVZKA,16,75.4,Month-to-month,0.6027167399480313,60.27,High Risk,High Priority - Engagement Outreach,2.0,1.5,57.8,904.8000000000001
4274-OWWYO,1,74.35,Month-to-month,0.6012056588885283,60.12,High Risk,High Priority - Engagement Outreach,3.0,2.33,41.2,892.1999999999999
3671-SHRSP,4,80.6,Month-to-month,0.6011097169148332,60.11,High Risk,High Priority - Engagement Outreach,3.0,1.33,38.0,967.1999999999999
5138-WVKYJ,10,98.55,Month-to-month,0.5999933371964559,60.0,Medium Risk,High Priority - Engagement Outreach,2.0,1.5,49.0,1182.6
8873-GLDMH,6,73.85,Month-to-month,0.598830414776448,59.88,Medium Risk,High Priority - Engagement Outreach,3.0,2.33,53.0,886.1999999999999
2640-PMGFL,27,79.5,Month-to-month,0.5979480960896679,59.79,Medium Risk,High Priority - Engagement Outreach,3.0,3.67,73.2,954.0
6905-NIQIN,1,50.65,Month-to-month,0.5970500273585824,59.71,Medium Risk,High Priority - Engagement Outreach,2.0,2.5,52.3,607.8
0829-XXPLX,20,89.4,Month-to-month,0.5964735740062208,59.65,Medium Risk,High Priority - Engagement Outreach,3.0,2.33,70.1,1072.8000000000002
0928-XUTSN,13,80.5,Month-to-month,0.5962884283504862,59.63,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,62.2,966.0
8212-DJRCH,5,90.35,Month-to-month,0.596109757862679,59.61,Medium Risk,High Priority - Engagement Outreach,3.0,3.33,54.3,1084.1999999999998
1184-PJVDB,10,79.95,Month-to-month,0.5960887909370428,59.61,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,60.8,959.4000000000001
4391-RESHN,23,104.05,Month-to-month,0.59578892263902,59.58,Medium Risk,High Priority - Engagement Outreach,2.0,3.5,72.0,1248.6
1095-JUDTC,47,95.05,Month-to-month,0.5936465793139701,59.36,Medium Risk,High Priority - Engagement Outreach,3.0,2.33,77.6,1140.6
4581-SSPWD,3,75.8,Month-to-month,0.5933980150978871,59.34,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,52.6,909.5999999999999
5287-QWLKY,71,105.1,Month-to-month,0.5927971079518795,59.28,Medium Risk,High Priority - Engagement Outreach,2.0,3.5,93.1,1261.1999999999998
4412-YLTKF,27,78.05,Month-to-month,0.5911434918223174,59.11,Medium Risk,High Priority - Engagement Outreach,3.0,3.67,76.8,936.5999999999999
7752-XUSCI,60,105.9,Month-to-month,0.5887150833051497,58.87,Medium Risk,High Priority - Engagement Outreach,2.0,2.5,77.7,1270.8000000000002
9402-ORRAH,15,91.5,Month-to-month,0.5873308010983053,58.73,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,64.8,1098.0
4124-MMETB,22,94.65,Month-to-month,0.5865612735800835,58.66,Medium Risk,High Priority - Engagement Outreach,2.0,2.5,61.1,1135.8000000000002
9940-HPQPG,9,91.75,Month-to-month,0.5864719528712685,58.65,Medium Risk,High Priority - Engagement Outreach,2.0,2.5,54.5,1101.0
5196-SGOAK,1,75.7,Month-to-month,0.5850680148970409,58.51,Medium Risk,High Priority - Engagement Outreach,2.0,2.0,31.3,908.4000000000001
5016-ETTFF,10,29.5,Month-to-month,0.5807936937376452,58.08,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,32.8,354.0
6518-LGAOV,38,105.0,Month-to-month,0.5805243490044006,58.05,Medium Risk,High Priority - Engagement Outreach,2.0,3.5,83.4,1260.0
7858-GTZSP,12,86.55,Month-to-month,0.5801697471895935,58.02,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,41.9,1038.6
3627-FCRDW,9,71.0,Month-to-month,0.5800290789812159,58.0,Medium Risk,High Priority - Engagement Outreach,3.0,3.0,37.5,852.0
6877-LGWXO,18,78.55,Month-to-month,0.5798847997467925,57.99,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,73.2,942.5999999999999
1766-GKNMI,29,84.9,Month-to-month,0.579647044647048,57.96,Medium Risk,High Priority - Engagement Outreach,2.0,2.5,74.5,1018.8000000000001
0107-WESLM,1,19.85,Month-to-month,0.5792877728330957,57.93,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,50.1,238.20000000000002
1197-BVMVG,4,74.45,Month-to-month,0.5786644466949294,57.87,Medium Risk,High Priority - Engagement Outreach,2.0,3.5,39.9,893.4000000000001
4795-KTRTH,5,81.0,Month-to-month,0.578239607577262,57.82,Medium Risk,High Priority - Engagement Outreach,2.0,1.0,32.6,972.0
8290-YWKHZ,32,93.2,Month-to-month,0.5771396004232993,57.71,Medium Risk,High Priority - Engagement Outreach,3.0,1.67,61.8,1118.4
7994-UYIVZ,8,85.65,Month-to-month,0.576747291405313,57.67,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,46.4,1027.8000000000002
1086-LXKFY,1,69.1,Month-to-month,0.5749358704584941,57.49,Medium Risk,High Priority - Engagement Outreach,3.0,3.33,38.4,829.1999999999999
1471-GIQKQ,1,49.95,Month-to-month,0.5734640258946967,57.35,Medium Risk,High Priority - Engagement Outreach,3.0,5.0,55.5,599.4000000000001
1212-GLHMD,3,86.05,Month-to-month,0.5722129912567586,57.22,Medium Risk,High Priority - Engagement Outreach,3.0,3.0,52.4,1032.6
0533-BNWKF,55,85.45,Month-to-month,0.5720895241344784,57.21,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,76.9,1025.4
0685-MLYYM,2,70.75,Month-to-month,0.5711526507693379,57.12,Medium Risk,High Priority - Engagement Outreach,2.0,2.5,45.8,849.0
7278-CKDNC,24,80.5,Month-to-month,0.5711331386814812,57.11,Medium Risk,High Priority - Engagement Outreach,2.0,3.5,68.1,966.0
0925-VYDLG,3,75.25,Month-to-month,0.5703885050263735,57.04,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,36.6,903.0
4735-ASGMA,26,98.35,Month-to-month,0.5685466252247781,56.85,Medium Risk,High Priority - Engagement Outreach,2.0,4.5,81.6,1180.1999999999998
1452-KIOVK,22,89.1,Month-to-month,0.5681515986570618,56.82,Medium Risk,High Priority - Engagement Outreach,3.0,4.0,75.5,1069.1999999999998
0988-JRWWP,3,54.2,Month-to-month,0.5681476637693135,56.81,Medium Risk,High Priority - Engagement Outreach,3.0,3.33,47.6,650.4000000000001
2873-ZLIWT,40,84.85,Month-to-month,0.5658746027009294,56.59,Medium Risk,High Priority - Engagement Outreach,3.0,4.0,84.7,1018.1999999999999
3904-UKFRE,4,80.1,Month-to-month,0.5645159079030583,56.45,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,32.9,961.1999999999999
6583-QGCSI,50,88.05,Month-to-month,0.5633243662980989,56.33,Medium Risk,High Priority - Engagement Outreach,2.0,3.5,74.1,1056.6
2845-AFFTX,41,99.8,Month-to-month,0.5617784516825363,56.18,Medium Risk,High Priority - Engagement Outreach,3.0,2.67,77.9,1197.6
0265-EDXBD,32,74.9,Month-to-month,0.56076867228846,56.08,Medium Risk,High Priority - Engagement Outreach,3.0,2.33,66.2,898.8000000000001
9167-APMXZ,22,84.15,Month-to-month,0.5603235704046383,56.03,Medium Risk,High Priority - Engagement Outreach,3.0,2.33,62.8,1009.8000000000001
2876-GZYZC,13,85.95,Month-to-month,0.5593990269130049,55.94,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,62.4,1031.4
1196-AMORA,7,73.6,Month-to-month,0.5586895185385111,55.87,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,43.3,883.1999999999999
2215-ZAFGX,9,85.5,Month-to-month,0.5581535475205405,55.82,Medium Risk,High Priority - Engagement Outreach,2.0,2.0,35.9,1026.0
7841-TZDMQ,2,46.0,Month-to-month,0.5566239754058058,55.66,Medium Risk,High Priority - Engagement Outreach,3.0,3.0,37.4,552.0
1731-TVIUK,4,93.5,Month-to-month,0.5543376518795085,55.43,Medium Risk,High Priority - Engagement Outreach,3.0,3.0,48.3,1122.0
9835-ZIITK,66,110.85,One year,0.5536277399983665,55.36,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,72.3,1330.1999999999998
8111-RKSPX,4,72.2,Month-to-month,0.5535091179896499,55.35,Medium Risk,High Priority - Engagement Outreach,2.0,4.0,53.5,866.4000000000001
5108-ADXWO,11,73.5,Month-to-month,0.552789874347871,55.28,Medium Risk,High Priority - Engagement Outreach,2.0,1.0,38.7,882.0
8875-AKBYH,20,84.35,Month-to-month,0.5510868468981073,55.11,Medium Risk,High Priority - Engagement Outreach,3.0,4.0,76.8,1012.1999999999999
3334-CTHOL,1,49.95,Month-to-month,0.5504137801673974,55.04,Medium Risk,High Priority - Engagement Outreach,3.0,3.67,54.0,599.4000000000001
9360-AHGNL,43,109.55,One year,0.5494867541460688,54.95,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,77.3,1314.6
3571-RFHAR,65,109.15,Month-to-month,0.5486230755150444,54.86,Medium Risk,High Priority - Engagement Outreach,3.0,2.0,86.1,1309.8000000000002
9614-RMGHA,65,91.85,Month-to-month,0.5464440075083975,54.64,Medium Risk,High Priority - Engagement Outreach,3.0,4.33,79.2,1102.1999999999998
1200-TUZHR,8,85.2,Month-to-month,0.5453029990694652,54.53,Medium Risk,High Priority - Engagement Outreach,3.0,3.0,48.8,1022.4000000000001
2153-MREFK,37,99.2,One year,0.5449919522907728,54.5,Medium Risk,High Priority - Engagement Outreach,2.0,4.5,82.3,1190.4
8128-YVJRG,7,79.65,Month-to-month,0.5449629808787093,54.5,Medium Risk,High Priority - Engagement Outreach,3.0,2.0,50.7,955.8000000000001
9360-OMDZZ,24,94.1,Month-to-month,0.5449167285962208,54.49,Medium Risk,High Priority - Engagement Outreach,3.0,2.67,76.1,1129.1999999999998
2984-AFWNC,3,95.4,Month-to-month,0.5428182807390706,54.28,Medium Risk,High Priority - Engagement Outreach,3.0,2.33,42.4,1144.8000000000002
3714-NTNFO,49,84.5,Month-to-month,0.5427652025391213,54.28,Medium Risk,High Priority - Engagement Outreach,3.0,3.0,76.6,1014.0
3329-WDIOK,3,50.6,Month-to-month,0.5413792550002869,54.14,Medium Risk,High Priority - Engagement Outreach,2.0,3.5,45.2,607.2
1343-EHPYB,63,103.4,Month-to-month,0.5412099055048578,54.12,Medium Risk,High Priority - Engagement Outreach,2.0,3.0,79.9,1240.8000000000002
5168-MSWXT,8,94.75,Month-to-month,0.5406204767071634,54.06,Medium Risk,High Priority - Engagement Outreach,3.0,2.33,49.9,1137.0
9158-VCTQB,41,113.6,Month-to-month,0.5383661898844895,53.84,Medium Risk,High Priority - Engagement Outreach,3.0,3.0,79.8,1363.1999999999998
